year,state_name,district_name,rape_women_above_18,dowry_deaths,kidnapping_and_abduction,cruelty_by_husband_or_his_relatives
2021,Telangana,Siddipet,15.0,7.0,15.0,337.0
2021,Telangana,Warangal,45.0,10.0,154.0,516.0
2021,Telangana,Adilabad,10.0,5.0,18.0,121.0
2021,Telangana,Bhadradri Kothagudem,29.0,3.0,64.0,371.0
2021,Telangana,Jayashankar Bhupalapally,2.0,4.0,29.0,65.0
2021,Telangana,Jogulamba Gadwal,5.0,1.0,17.0,41.0
2021,Telangana,Kamareddy,25.0,3.0,1.0,239.0
2021,Telangana,Kumuram Bheem Asifabad,8.0,2.0,34.0,78.0
2021,Telangana,Mahabubabad,6.0,4.0,58.0,125.0
2021,Telangana,Mahabubnagar,9.0,5.0,0.0,115.0
2021,Telangana,Medak,3.0,4.0,26.0,139.0
2021,Telangana,Nagarkurnool,7.0,1.0,31.0,59.0
2021,Telangana,Nalgonda,22.0,11.0,55.0,282.0
2021,Telangana,Nirmal,7.0,2.0,33.0,67.0
2021,Telangana,Rajanna Sircilla,10.0,4.0,12.0,185.0
2021,Telangana,Sangareddy,20.0,7.0,1.0,129.0
2021,Telangana,Suryapet,36.0,10.0,36.0,263.0
2021,Telangana,Vikarabad,12.0,4.0,23.0,95.0
2021,Telangana,Wanaparthy,8.0,0.0,6.0,41.0
2021,Telangana,Hyderabad,0.0,0.0,0.0,1.0
2021,Telangana,Mulugu,10.0,0.0,33.0,70.0
2021,Telangana,Narayanpet,14.0,1.0,0.0,35.0
2021,Tripura,Dhalai,3.0,3.0,4.0,17.0
2021,Tripura,Gomati,11.0,1.0,6.0,65.0
2021,Tripura,West Tripura,0.0,0.0,0.0,0.0
2021,Tripura,Khowai,8.0,1.0,0.0,11.0
2021,Tripura,North Tripura,5.0,2.0,6.0,30.0
2021,Tripura,Unakoti,2.0,6.0,7.0,57.0
2021,Tripura,South Tripura,1.0,5.0,4.0,29.0
2021,Tripura,Unakoti,10.0,0.0,1.0,64.0
2021,Tripura,West Tripura,21.0,4.0,14.0,82.0
2021,Uttar Pradesh,Agra,99.0,68.0,6.0,624.0
2021,Uttar Pradesh,Aligarh,57.0,55.0,125.0,775.0
2021,Uttar Pradesh,Prayagraj,96.0,53.0,0.0,763.0
2021,Uttar Pradesh,Ambedkar Nagar,11.0,15.0,7.0,137.0
2021,Uttar Pradesh,Amethi,29.0,12.0,0.0,144.0
2021,Uttar Pradesh,Amroha,40.0,19.0,0.0,241.0
2021,Uttar Pradesh,Auraiya,23.0,26.0,0.0,219.0
2021,Uttar Pradesh,Azamgarh,39.0,26.0,64.0,220.0
2021,Uttar Pradesh,Budaun,33.0,42.0,0.0,310.0
2021,Uttar Pradesh,Baghpat,11.0,10.0,0.0,71.0
2021,Uttar Pradesh,Bahraich,32.0,43.0,61.0,30.0
2021,Uttar Pradesh,Ballia,24.0,23.0,29.0,108.0
2021,Uttar Pradesh,Balrampur,24.0,11.0,0.0,1.0
2021,Uttar Pradesh,Banda,31.0,43.0,0.0,156.0
2021,Uttar Pradesh,Bara Banki,41.0,42.0,10.0,13.0
2021,Uttar Pradesh,Bareilly,22.0,66.0,103.0,891.0
2021,Uttar Pradesh,Basti,35.0,15.0,16.0,0.0
2021,Uttar Pradesh,Bijnor,29.0,28.0,0.0,176.0
2021,Uttar Pradesh,Bulandshahr,53.0,53.0,0.0,858.0
2021,Uttar Pradesh,Chandauli,17.0,6.0,0.0,115.0
2021,Uttar Pradesh,Chitrakoot,18.0,15.0,0.0,34.0
2021,Uttar Pradesh,Deoria,6.0,18.0,0.0,19.0
2021,Uttar Pradesh,Etah,10.0,31.0,7.0,88.0
2021,Uttar Pradesh,Etawah,23.0,36.0,0.0,95.0
2021,Uttar Pradesh,Ayodhya,45.0,16.0,0.0,13.0
2021,Uttar Pradesh,Fatehpur,33.0,44.0,0.0,165.0
2021,Uttar Pradesh,Firozabad,73.0,60.0,53.0,358.0
2021,Uttar Pradesh,Lucknow,2.0,0.0,14.0,0.0
2021,Uttar Pradesh,Ghaziabad,61.0,36.0,0.0,542.0
2021,Uttar Pradesh,Ghazipur,21.0,28.0,0.0,229.0
2021,Uttar Pradesh,Gonda,9.0,34.0,131.0,18.0
2021,Uttar Pradesh,Gorakhpur,100.0,44.0,199.0,374.0
2021,Uttar Pradesh,Hamirpur,15.0,19.0,0.0,85.0
2021,Uttar Pradesh,Hapur,28.0,26.0,182.0,231.0
2021,Uttar Pradesh,Hardoi,29.0,51.0,23.0,173.0
2021,Uttar Pradesh,Hathras,18.0,26.0,13.0,132.0
2021,Uttar Pradesh,Jalaun,17.0,20.0,55.0,110.0
2021,Uttar Pradesh,Jaunpur,32.0,35.0,0.0,176.0
2021,Uttar Pradesh,Jhansi,35.0,22.0,0.0,253.0
2021,Uttar Pradesh,Kannauj,52.0,32.0,74.0,424.0
2021,Uttar Pradesh,Kanpur Dehat,12.0,16.0,0.0,460.0
2021,Uttar Pradesh,Kanpur Nagar,35.0,32.0,0.0,467.0
2021,Uttar Pradesh,Kasganj,17.0,17.0,209.0,130.0
2021,Uttar Pradesh,Kaushambi,10.0,14.0,0.0,97.0
2021,Uttar Pradesh,Kheri,36.0,61.0,85.0,273.0
2021,Uttar Pradesh,Kushinagar,12.0,22.0,100.0,86.0
2021,Uttar Pradesh,Lalitpur,11.0,11.0,0.0,28.0
2021,Uttar Pradesh,Lucknow,97.0,51.0,0.0,1101.0
2021,Uttar Pradesh,Mahrajganj,11.0,14.0,0.0,169.0
2021,Uttar Pradesh,Mahoba,18.0,10.0,0.0,26.0
2021,Uttar Pradesh,Mainpuri,25.0,20.0,8.0,134.0
2021,Uttar Pradesh,Mathura,77.0,33.0,0.0,611.0
2021,Uttar Pradesh,Mau,40.0,11.0,50.0,33.0
2021,Uttar Pradesh,Meerut,103.0,39.0,0.0,580.0
2021,Uttar Pradesh,Mirzapur,12.0,23.0,0.0,100.0
2021,Uttar Pradesh,Moradabad,51.0,28.0,3.0,711.0
2021,Uttar Pradesh,Muzaffarnagar,22.0,28.0,0.0,319.0
2021,Uttar Pradesh,Pilibhit,59.0,38.0,0.0,220.0
2021,Uttar Pradesh,Pratapgarh,46.0,22.0,43.0,342.0
2021,Uttar Pradesh,Rae Bareli,33.0,29.0,0.0,149.0
2021,Uttar Pradesh,Rampur,74.0,25.0,0.0,3.0
2021,Uttar Pradesh,Saharanpur,37.0,36.0,0.0,380.0
2021,Uttar Pradesh,Sambhal,45.0,27.0,17.0,210.0
2021,Uttar Pradesh,Sant Kabir Nagar,15.0,6.0,0.0,62.0
2021,Uttar Pradesh,Shahjahanpur,9.0,53.0,0.0,292.0
2021,Uttar Pradesh,Shamli,25.0,9.0,0.0,200.0
2021,Uttar Pradesh,Shrawasti,12.0,25.0,13.0,8.0
2021,Uttar Pradesh,Siddharthnagar,9.0,20.0,0.0,3.0
2021,Uttar Pradesh,Sitapur,9.0,52.0,0.0,257.0
2021,Uttar Pradesh,Sonbhadra,26.0,16.0,0.0,67.0
2021,Uttar Pradesh,Bhadohi,17.0,11.0,0.0,3.0
2021,Uttar Pradesh,Sultanpur,39.0,25.0,59.0,60.0
2021,Uttar Pradesh,Unnao,27.0,32.0,28.0,204.0
2021,Uttar Pradesh,Varanasi,52.0,8.0,0.0,377.0
2021,Uttar Pradesh,Lucknow,0.0,4.0,4.0,70.0
2021,Uttar Pradesh,Kanpur Dehat,9.0,22.0,0.0,173.0
2021,Uttar Pradesh,Varanasi,17.0,12.0,0.0,185.0
2021,Uttarakhand,Almora,13.0,1.0,0.0,9.0
2021,Uttarakhand,Bageshwar,2.0,1.0,0.0,6.0
2021,Uttarakhand,Chamoli,1.0,0.0,0.0,5.0
2021,Uttarakhand,Champawat,3.0,2.0,1.0,3.0
2021,Uttarakhand,Dehradun,62.0,10.0,0.0,132.0
2021,Uttarakhand,Haridwar,113.0,23.0,44.0,71.0
2021,Uttarakhand,Nainital,75.0,5.0,0.0,32.0
2021,Uttarakhand,Pauri Garhwal,14.0,3.0,8.0,33.0
2021,Uttarakhand,Pithoragarh,8.0,2.0,0.0,5.0
2021,Uttarakhand,Rudra Prayag,0.0,1.0,0.0,0.0
2021,Uttarakhand,Tehri Garhwal,6.0,1.0,4.0,1.0
2021,Uttarakhand,Uttar Kashi,15.0,0.0,0.0,10.0
2021,Uttarakhand,Dehradun,0.0,0.0,0.0,0.0
2021,Uttarakhand,Dehradun,0.0,0.0,0.0,0.0
2021,West Bengal,Alipurduar,41.0,10.0,128.0,317.0
2021,West Bengal,Paschim Bardhaman,19.0,17.0,67.0,540.0
2021,West Bengal,Bankura,17.0,19.0,12.0,287.0
2021,West Bengal,North 24 Parganas,18.0,13.0,52.0,1501.0
2021,West Bengal,North 24 Parganas,12.0,3.0,44.0,327.0
2021,West Bengal,Birbhum,25.0,14.0,85.0,357.0
2021,West Bengal,Cooch Behar,76.0,29.0,29.0,582.0
2021,West Bengal,Dakshin Dinajpur,21.0,7.0,134.0,164.0
2021,West Bengal,Darjeeling,8.0,1.0,60.0,147.0
2021,West Bengal,Hooghly,23.0,17.0,126.0,588.0
2021,West Bengal,Howrah,0.0,0.0,1.0,0.0
2021,West Bengal,Howrah,16.0,10.0,172.0,544.0
2021,West Bengal,Howrah,20.0,10.0,166.0,464.0
2021,West Bengal,Jalpaiguri,28.0,11.0,20.0,291.0
2021,West Bengal,Jhargram,6.0,3.0,71.0,94.0
2021,West Bengal,Paschim Medinipur,0.0,0.0,1.0,0.0
2021,West Bengal,Kolkata,11.0,5.0,228.0,841.0
2021,West Bengal,Malda,137.0,15.0,430.0,518.0
2021,West Bengal,Murshidabad,134.0,19.0,365.0,1401.0
2021,West Bengal,Paschim Medinipur,43.0,13.0,53.0,892.0
2021,West Bengal,Purba Medinipur,54.0,23.0,365.0,833.0
2021,West Bengal,Purulia,10.0,8.0,45.0,220.0
2021,West Bengal,Kolkata,0.0,0.0,1.0,0.0
2021,West Bengal,Darjeeling,0.0,0.0,0.0,0.0
2021,West Bengal,Darjeeling,15.0,3.0,216.0,503.0
2021,West Bengal,South 24 Parganas,62.0,28.0,313.0,1269.0
2021,West Bengal,Hooghly,9.0,11.0,35.0,504.0
2021,West Bengal,South 24 Parganas,18.0,16.0,124.0,634.0
2021,West Bengal,Kalimpong,3.0,0.0,18.0,22.0
2021,West Bengal,Purba Bardhaman,45.0,21.0,209.0,1005.0
2021,West Bengal,South 24 Parganas,26.0,9.0,11.0,745.0
2021,West Bengal,North 24 Parganas,19.0,3.0,110.0,752.0
2021,West Bengal,North 24 Parganas,26.0,19.0,393.0,690.0
2021,West Bengal,North 24 Parganas,36.0,14.0,109.0,630.0
2021,West Bengal,Uttar Dinajpur,22.0,6.0,23.0,177.0
2021,West Bengal,Murshidabad,10.0,11.0,13.0,526.0
2021,West Bengal,Nadia,69.0,22.0,15.0,679.0
2021,West Bengal,Uttar Dinajpur,23.0,18.0,22.0,192.0
2021,West Bengal,Nadia,21.0,26.0,14.0,716.0
2021,Andaman And Nicobar Islands,South Andamans,12.0,1.0,0.0,4.0
2021,Andaman And Nicobar Islands,Nicobars,0.0,0.0,0.0,0.0
2021,Chandigarh,Chandigarh,28.0,4.0,101.0,95.0
2021,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2.0,0.0,2.0,3.0
2021,The Dadra And Nagar Haveli And Daman And Diu,Daman,1.0,0.0,21.0,2.0
2021,The Dadra And Nagar Haveli And Daman And Diu,Diu,0.0,0.0,0.0,1.0
2021,Delhi,Central,103.0,4.0,158.0,87.0
2021,Delhi,North West,0.0,0.0,0.0,0.0
2021,Delhi,East,85.0,8.0,206.0,258.0
2021,Delhi,New Delhi,0.0,0.0,0.0,0.0
2021,Delhi,New Delhi,1.0,0.0,0.0,0.0
2021,Delhi,North West,0.0,0.0,0.0,1.0
2021,Delhi,New Delhi,12.0,0.0,13.0,10.0
2021,Delhi,North,51.0,4.0,160.0,249.0
2021,Delhi,North East,87.0,25.0,350.0,458.0
2021,Delhi,North West,97.0,2.0,241.0,288.0
2021,Delhi,North West,80.0,12.0,376.0,222.0
2021,Delhi,New Delhi,0.0,0.0,4.0,0.0
2021,Delhi,South,99.0,14.0,225.0,356.0
2021,Delhi,South East,130.0,9.0,344.0,239.0
2021,Delhi,South West,101.0,9.0,232.0,179.0
2021,Delhi,North West,0.0,0.0,0.0,0.0
2021,Delhi,New Delhi,0.0,0.0,0.0,62.0
2021,Delhi,New Delhi,0.0,0.0,0.0,0.0
2021,Delhi,West,84.0,11.0,220.0,464.0
2021,Delhi,North West,74.0,15.0,260.0,389.0
2021,Delhi,Shahdara,54.0,9.0,147.0,424.0
2021,Delhi,South West,133.0,10.0,346.0,792.0
2021,Delhi,New Delhi,59.0,9.0,473.0,253.0
2021,Ladakh,Kargil,0.0,0.0,1.0,1.0
2021,Ladakh,Leh Ladakh,1.0,0.0,0.0,8.0
2021,Lakshadweep,Lakshadweep District,0.0,0.0,0.0,3.0
2021,Puducherry,Karaikal,0.0,0.0,0.0,0.0
2021,Puducherry,Pondicherry,2.0,2.0,0.0,12.0
2022,Andhra Pradesh,Chittoor,12.0,2.0,4.0,357.0
2022,Andhra Pradesh,East Godavari,27.0,0.0,8.0,672.0
2022,Andhra Pradesh,Ananthapuramu,0.0,0.0,0.0,1.0
2022,Andhra Pradesh,Guntur,29.0,6.0,23.0,1054.0
2022,Andhra Pradesh,Krishna,28.0,12.0,89.0,766.0
2022,Andhra Pradesh,Kurnool,9.0,4.0,18.0,347.0
2022,Andhra Pradesh,Prakasam,24.0,0.0,2.0,539.0
2022,Andhra Pradesh,Srikakulam,26.0,2.0,3.0,362.0
2022,Andhra Pradesh,Ntr,1.0,0.0,2.0,0.0
2022,Andhra Pradesh,Visakhapatnam,69.0,6.0,18.0,714.0
2022,Andhra Pradesh,Vizianagaram,30.0,3.0,0.0,319.0
2022,Andhra Pradesh,West Godavari,39.0,8.0,12.0,459.0
2022,Arunachal Pradesh,Anjaw,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Changlang,2.0,0.0,5.0,0.0
2022,Arunachal Pradesh,Papum Pare,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Dibang Valley,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,East Kameng,3.0,0.0,0.0,5.0
2022,Arunachal Pradesh,West Kameng,1.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Kurung Kumey,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Lohit,1.0,0.0,4.0,1.0
2022,Arunachal Pradesh,Longding,1.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Lower Dibang Valley,0.0,0.0,1.0,0.0
2022,Arunachal Pradesh,Papum Pare,20.0,0.0,13.0,57.0
2022,Arunachal Pradesh,Papum Pare,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Lower Subansiri,1.0,0.0,0.0,2.0
2022,Arunachal Pradesh,Upper Subansiri,0.0,0.0,0.0,3.0
2022,Arunachal Pradesh,Tawang,2.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Tirap,1.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Namsai,1.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Siang,2.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Kamle,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Kra Daadi,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Lower Siang,1.0,0.0,0.0,2.0
2022,Arunachal Pradesh,Leparada,1.0,0.0,1.0,0.0
2022,Arunachal Pradesh,Shi Yomi,1.0,0.0,0.0,0.0
2022,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2022,Assam,Barpeta,29.0,18.0,63.0,231.0
2022,Assam,Baksa,7.0,3.0,0.0,28.0
2022,Assam,Bongaigaon,22.0,2.0,46.0,76.0
2022,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2022,Assam,Cachar,45.0,15.0,0.0,453.0
2022,Assam,Chirang,18.0,1.0,6.0,39.0
2022,Assam,Darrang,61.0,3.0,15.0,229.0
2022,Assam,Dhemaji,22.0,0.0,1.0,42.0
2022,Assam,Dhubri,39.0,11.0,0.0,290.0
2022,Assam,Dibrugarh,18.0,7.0,30.0,117.0
2022,Assam,Kamrup Metro,1.0,1.0,0.0,0.0
2022,Assam,Goalpara,45.0,4.0,0.0,198.0
2022,Assam,Golaghat,22.0,1.0,11.0,37.0
2022,Assam,Kamrup Metro,62.0,10.0,102.0,319.0
2022,Assam,Hailakandi,40.0,2.0,0.0,92.0
2022,Assam,West Karbi Anglong,6.0,0.0,0.0,3.0
2022,Assam,Jorhat,27.0,1.0,0.0,103.0
2022,Assam,Kamrup,98.0,16.0,14.0,405.0
2022,Assam,Karbi Anglong,7.0,0.0,0.0,8.0
2022,Assam,Karimganj,61.0,7.0,34.0,240.0
2022,Assam,Kokrajhar,36.0,2.0,0.0,99.0
2022,Assam,Lakhimpur,16.0,3.0,0.0,147.0
2022,Assam,Marigaon,49.0,6.0,86.0,174.0
2022,Assam,Dima Hasao,3.0,0.0,0.0,8.0
2022,Assam,Nagaon,65.0,6.0,52.0,292.0
2022,Assam,Nalbari,20.0,1.0,6.0,127.0
2022,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2022,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2022,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2022,Assam,Sivasagar,15.0,4.0,2.0,86.0
2022,Assam,Sonitpur,66.0,33.0,50.0,178.0
2022,Assam,Tinsukia,70.0,1.0,0.0,153.0
2022,Assam,Udalguri,21.0,5.0,12.0,58.0
2022,Assam,Tinsukia,4.0,0.0,0.0,12.0
2022,Assam,Majuli,3.0,0.0,2.0,24.0
2022,Assam,Biswanath,15.0,2.0,1.0,36.0
2022,Assam,Hojai,46.0,2.0,10.0,224.0
2022,Assam,South Salmara Mancachar,31.0,5.0,0.0,99.0
2022,Assam,Charaideo,7.0,2.0,29.0,29.0
2022,Bihar,Araria,28.0,19.0,0.0,48.0
2022,Bihar,Arwal,7.0,9.0,0.0,12.0
2022,Bihar,Aurangabad,36.0,28.0,16.0,39.0
2022,Bihar,Pashchim Champaran,18.0,23.0,9.0,25.0
2022,Bihar,Banka,8.0,14.0,12.0,18.0
2022,Bihar,Begusarai,15.0,20.0,18.0,27.0
2022,Bihar,Pashchim Champaran,7.0,29.0,24.0,65.0
2022,Bihar,Kaimur (Bhabua),13.0,30.0,9.0,14.0
2022,Bihar,Bhagalpur,26.0,17.0,6.0,39.0
2022,Bihar,Bhojpur,20.0,35.0,14.0,59.0
2022,Bihar,Buxar,10.0,16.0,12.0,31.0
2022,Bihar,Darbhanga,21.0,20.0,17.0,26.0
2022,Bihar,Gaya,72.0,56.0,33.0,102.0
2022,Bihar,Gopalganj,7.0,21.0,7.0,38.0
2022,Bihar,Munger,0.0,0.0,0.0,0.0
2022,Bihar,Jamui,4.0,12.0,0.0,17.0
2022,Bihar,Jehanabad,3.0,15.0,25.0,20.0
2022,Bihar,Katihar,50.0,17.0,0.0,51.0
2022,Bihar,Katihar,0.0,0.0,0.0,0.0
2022,Bihar,Khagaria,6.0,11.0,13.0,22.0
2022,Bihar,Kishanganj,42.0,5.0,22.0,17.0
2022,Bihar,Lakhisarai,10.0,3.0,15.0,22.0
2022,Bihar,Madhepura,24.0,10.0,5.0,23.0
2022,Bihar,Madhubani,15.0,26.0,12.0,33.0
2022,Bihar,Purbi Champaran,15.0,75.0,85.0,122.0
2022,Bihar,Munger,7.0,7.0,43.0,21.0
2022,Bihar,Muzaffarpur,57.0,79.0,27.0,106.0
2022,Bihar,Muzaffarpur,0.0,1.0,3.0,0.0
2022,Bihar,Nalanda,12.0,58.0,29.0,89.0
2022,Bihar,Bhagalpur,6.0,5.0,46.0,8.0
2022,Bihar,Nawada,20.0,18.0,10.0,25.0
2022,Bihar,Patna,85.0,88.0,89.0,228.0
2022,Bihar,Patna,0.0,0.0,0.0,0.0
2022,Bihar,Rohtas,3.0,25.0,15.0,41.0
2022,Bihar,Saharsa,16.0,3.0,0.0,19.0
2022,Bihar,Samastipur,44.0,41.0,0.0,48.0
2022,Bihar,Saran,15.0,51.0,5.0,96.0
2022,Bihar,Sheikhpura,4.0,10.0,9.0,19.0
2022,Bihar,Sheohar,4.0,5.0,15.0,14.0
2022,Bihar,Sitamarhi,42.0,37.0,25.0,112.0
2022,Bihar,Siwan,7.0,38.0,51.0,34.0
2022,Bihar,Supaul,8.0,15.0,21.0,15.0
2022,Bihar,Vaishali,15.0,47.0,80.0,60.0
2022,Bihar,Patna,0.0,0.0,0.0,0.0
2022,Bihar,Patna,0.0,0.0,0.0,0.0
2022,Chhattisgarh,Balod,22.0,2.0,38.0,19.0
2022,Chhattisgarh,Balrampur Ramanujganj,61.0,0.0,40.0,23.0
2022,Chhattisgarh,Bemetara,10.0,1.0,37.0,15.0
2022,Chhattisgarh,Bilaspur,218.0,2.0,129.0,82.0
2022,Chhattisgarh,Bijapur,10.0,0.0,15.0,4.0
2022,Chhattisgarh,Dakshin Bastar Dantewada,9.0,0.0,21.0,1.0
2022,Chhattisgarh,Dhamtari,17.0,6.0,32.0,11.0
2022,Chhattisgarh,Durg,76.0,5.0,204.0,134.0
2022,Chhattisgarh,Gariyaband,28.0,0.0,21.0,9.0
2022,Chhattisgarh,Raipur,0.0,0.0,3.0,0.0
2022,Chhattisgarh,Bastar,47.0,0.0,28.0,6.0
2022,Chhattisgarh,Janjgir-Champa,36.0,7.0,105.0,58.0
2022,Chhattisgarh,Jashpur,65.0,0.0,44.0,12.0
2022,Chhattisgarh,Kabeerdham,23.0,1.0,69.0,36.0
2022,Chhattisgarh,Uttar Bastar Kanker,38.0,1.0,1.0,5.0
2022,Chhattisgarh,Kondagaon,4.0,0.0,57.0,9.0
2022,Chhattisgarh,Korba,37.0,0.0,95.0,46.0
2022,Chhattisgarh,Korea,19.0,2.0,18.0,15.0
2022,Chhattisgarh,Mahasamund,22.0,1.0,67.0,1.0
2022,Chhattisgarh,Mungeli,10.0,2.0,37.0,18.0
2022,Chhattisgarh,Narayanpur,6.0,0.0,9.0,2.0
2022,Chhattisgarh,Raigarh,75.0,2.0,97.0,23.0
2022,Chhattisgarh,Raipur,114.0,6.0,326.0,180.0
2022,Chhattisgarh,Rajnandgaon,22.0,5.0,62.0,21.0
2022,Chhattisgarh,Surguja,78.0,1.0,70.0,44.0
2022,Chhattisgarh,Sukma,9.0,0.0,14.0,2.0
2022,Chhattisgarh,Surajpur,52.0,3.0,33.0,38.0
2022,Chhattisgarh,Gaurela Pendra Marwahi,8.0,0.0,28.0,10.0
2022,Goa,North Goa,12.0,0.0,27.0,1.0
2022,Goa,South Goa,4.0,0.0,19.0,2.0
2022,Goa,North Goa,2.0,0.0,1.0,3.0
2022,Gujarat,Ahmadabad,104.0,2.0,124.0,616.0
2022,Gujarat,Ahmadabad,11.0,0.0,3.0,14.0
2022,Gujarat,Amreli,7.0,0.0,3.0,62.0
2022,Gujarat,Anand,16.0,0.0,13.0,37.0
2022,Gujarat,Arvalli,6.0,0.0,14.0,15.0
2022,Gujarat,Banas Kantha,38.0,0.0,9.0,49.0
2022,Gujarat,Bharuch,7.0,0.0,23.0,35.0
2022,Gujarat,Bhavnagar,22.0,0.0,13.0,82.0
2022,Gujarat,Botad,4.0,0.0,3.0,11.0
2022,Gujarat,Chhotaudepur,8.0,0.0,1.0,9.0
2022,Gujarat,Gandhinagar,0.0,0.0,0.0,0.0
2022,Gujarat,Dohad,20.0,0.0,8.0,4.0
2022,Gujarat,Dang,0.0,0.0,3.0,3.0
2022,Gujarat,Devbhumi Dwarka,6.0,0.0,1.0,40.0
2022,Gujarat,Gandhinagar,10.0,1.0,4.0,42.0
2022,Gujarat,Gir Somnath,16.0,0.0,2.0,15.0
2022,Gujarat,Jamnagar,7.0,0.0,5.0,44.0
2022,Gujarat,Junagadh,20.0,0.0,4.0,90.0
2022,Gujarat,Kachchh,13.0,2.0,15.0,49.0
2022,Gujarat,Kachchh,18.0,0.0,13.0,42.0
2022,Gujarat,Kheda,19.0,0.0,0.0,54.0
2022,Gujarat,Mahisagar,4.0,0.0,11.0,9.0
2022,Gujarat,Mahesana,19.0,0.0,39.0,61.0
2022,Gujarat,Morbi,8.0,0.0,4.0,8.0
2022,Gujarat,Narmada,3.0,0.0,1.0,4.0
2022,Gujarat,Navsari,6.0,0.0,3.0,16.0
2022,Gujarat,Panch Mahals,16.0,0.0,8.0,33.0
2022,Gujarat,Patan,10.0,0.0,8.0,24.0
2022,Gujarat,Porbandar,6.0,0.0,2.0,9.0
2022,Gujarat,Rajkot,29.0,1.0,14.0,151.0
2022,Gujarat,Rajkot,10.0,0.0,1.0,85.0
2022,Gujarat,Sabar Kantha,14.0,0.0,8.0,42.0
2022,Gujarat,Surat,52.0,2.0,167.0,274.0
2022,Gujarat,Surat,21.0,0.0,13.0,25.0
2022,Gujarat,Surendranagar,13.0,0.0,0.0,8.0
2022,Gujarat,Tapi,3.0,0.0,1.0,3.0
2022,Gujarat,Vadodara,18.0,1.0,10.0,70.0
2022,Gujarat,Vadodara,16.0,0.0,8.0,24.0
2022,Gujarat,Valsad,10.0,1.0,14.0,7.0
2022,Gujarat,Ahmadabad,0.0,0.0,0.0,0.0
2022,Gujarat,Bhavnagar,0.0,0.0,0.0,0.0
2022,Gujarat,Kachchh,0.0,0.0,0.0,0.0
2022,Gujarat,Gandhinagar,0.0,0.0,0.0,0.0
2022,Gujarat,Junagadh,0.0,0.0,0.0,0.0
2022,Gujarat,Panch Mahals,0.0,0.0,0.0,0.0
2022,Gujarat,Rajkot,0.0,0.0,0.0,0.0
2022,Gujarat,Surat,0.0,0.0,0.0,0.0
2022,Gujarat,Vadodara,0.0,0.0,0.0,0.0
2022,Haryana,Ambala,83.0,9.0,0.0,327.0
2022,Haryana,Bhiwani,57.0,8.0,0.0,420.0
2022,Haryana,Faridabad,159.0,26.0,175.0,408.0
2022,Haryana,Fatehabad,43.0,3.0,1.0,125.0
2022,Haryana,Ambala,0.0,6.0,0.0,0.0
2022,Haryana,Gurugram,191.0,15.0,76.0,458.0
2022,Haryana,Hisar,106.0,4.0,0.0,287.0
2022,Haryana,Jhajjar,50.0,17.0,0.0,294.0
2022,Haryana,Jind,47.0,11.0,0.0,207.0
2022,Haryana,Kaithal,44.0,6.0,0.0,132.0
2022,Haryana,Karnal,128.0,19.0,2.0,341.0
2022,Haryana,Kurukshetra,93.0,3.0,0.0,297.0
2022,Haryana,Mahendragarh,39.0,7.0,1.0,95.0
2022,Haryana,Nuh,71.0,11.0,1.0,93.0
2022,Haryana,Palwal,64.0,22.0,8.0,218.0
2022,Haryana,Panchkula,40.0,1.0,0.0,130.0
2022,Haryana,Panipat,108.0,6.0,1.0,384.0
2022,Haryana,Rewari,49.0,10.0,11.0,203.0
2022,Haryana,Rohtak,78.0,9.0,0.0,251.0
2022,Haryana,Sirsa,64.0,5.0,0.0,287.0
2022,Haryana,Sonipat,130.0,16.0,0.0,383.0
2022,Haryana,Yamunanagar,105.0,11.0,0.0,346.0
2022,Haryana,Charki Dadri,16.0,5.0,0.0,88.0
2022,Haryana,Hisar,22.0,4.0,0.0,109.0
2022,Himachal Pradesh,Solan,12.0,0.0,15.0,11.0
2022,Himachal Pradesh,Bilaspur,5.0,0.0,18.0,18.0
2022,Himachal Pradesh,Chamba,9.0,0.0,0.0,16.0
2022,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2022,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2022,Himachal Pradesh,Hamirpur,2.0,0.0,0.0,13.0
2022,Himachal Pradesh,Kangra,31.0,1.0,46.0,38.0
2022,Himachal Pradesh,Kinnaur,3.0,0.0,0.0,3.0
