year,state_name,district_name,kidnapping_and_abduction,dowry_deaths,cruelty_by_husband_or_his_relatives,murder_with_rape_gang_rape
2021,Uttar Pradesh,Pilibhit,0.0,38.0,220.0,0.0
2021,Uttar Pradesh,Pratapgarh,43.0,22.0,342.0,0.0
2021,Uttar Pradesh,Rae Bareli,0.0,29.0,149.0,0.0
2021,Uttar Pradesh,Rampur,0.0,25.0,3.0,0.0
2021,Uttar Pradesh,Saharanpur,0.0,36.0,380.0,2.0
2021,Uttar Pradesh,Sambhal,17.0,27.0,210.0,0.0
2021,Uttar Pradesh,Sant Kabir Nagar,0.0,6.0,62.0,0.0
2021,Uttar Pradesh,Shahjahanpur,0.0,53.0,292.0,0.0
2021,Uttar Pradesh,Shamli,0.0,9.0,200.0,0.0
2021,Uttar Pradesh,Shrawasti,13.0,25.0,8.0,0.0
2021,Uttar Pradesh,Siddharthnagar,0.0,20.0,3.0,0.0
2021,Uttar Pradesh,Sitapur,0.0,52.0,257.0,0.0
2021,Uttar Pradesh,Sonbhadra,0.0,16.0,67.0,0.0
2021,Uttar Pradesh,Bhadohi,0.0,11.0,3.0,0.0
2021,Uttar Pradesh,Sultanpur,59.0,25.0,60.0,0.0
2021,Uttar Pradesh,Unnao,28.0,32.0,204.0,1.0
2021,Uttar Pradesh,Varanasi,0.0,8.0,377.0,0.0
2021,Uttar Pradesh,Lucknow,4.0,4.0,70.0,0.0
2021,Uttar Pradesh,Kanpur Dehat,0.0,22.0,173.0,0.0
2021,Uttar Pradesh,Varanasi,0.0,12.0,185.0,0.0
2021,Uttarakhand,Almora,0.0,1.0,9.0,0.0
2021,Uttarakhand,Bageshwar,0.0,1.0,6.0,0.0
2021,Uttarakhand,Chamoli,0.0,0.0,5.0,0.0
2021,Uttarakhand,Champawat,1.0,2.0,3.0,0.0
2021,Uttarakhand,Dehradun,0.0,10.0,132.0,0.0
2021,Uttarakhand,Haridwar,44.0,23.0,71.0,0.0
2021,Uttarakhand,Nainital,0.0,5.0,32.0,0.0
2021,Uttarakhand,Pauri Garhwal,8.0,3.0,33.0,0.0
2021,Uttarakhand,Pithoragarh,0.0,2.0,5.0,0.0
2021,Uttarakhand,Rudra Prayag,0.0,1.0,0.0,0.0
2021,Uttarakhand,Tehri Garhwal,4.0,1.0,1.0,0.0
2021,Uttarakhand,Uttar Kashi,0.0,0.0,10.0,0.0
2021,Uttarakhand,Dehradun,0.0,0.0,0.0,0.0
2021,West Bengal,Alipurduar,128.0,10.0,317.0,0.0
2021,West Bengal,Paschim Bardhaman,67.0,17.0,540.0,0.0
2021,West Bengal,Bankura,12.0,19.0,287.0,0.0
2021,West Bengal,North 24 Parganas,52.0,13.0,1501.0,0.0
2021,West Bengal,North 24 Parganas,44.0,3.0,327.0,0.0
2021,West Bengal,Birbhum,85.0,14.0,357.0,0.0
2021,West Bengal,Cooch Behar,29.0,29.0,582.0,0.0
2021,West Bengal,Dakshin Dinajpur,134.0,7.0,164.0,0.0
2021,West Bengal,Darjeeling,60.0,1.0,147.0,0.0
2021,West Bengal,Hooghly,126.0,17.0,588.0,0.0
2021,West Bengal,Howrah,1.0,0.0,0.0,0.0
2021,West Bengal,Howrah,172.0,10.0,544.0,0.0
2021,West Bengal,Howrah,166.0,10.0,464.0,1.0
2021,West Bengal,Jalpaiguri,20.0,11.0,291.0,0.0
2021,West Bengal,Jhargram,71.0,3.0,94.0,0.0
2021,West Bengal,Paschim Medinipur,1.0,0.0,0.0,0.0
2021,West Bengal,Kolkata,228.0,5.0,841.0,0.0
2021,West Bengal,Malda,430.0,15.0,518.0,1.0
2021,West Bengal,Murshidabad,365.0,19.0,1401.0,0.0
2021,West Bengal,Paschim Medinipur,53.0,13.0,892.0,0.0
2021,West Bengal,Purba Medinipur,365.0,23.0,833.0,1.0
2021,West Bengal,Purulia,45.0,8.0,220.0,0.0
2021,West Bengal,Kolkata,1.0,0.0,0.0,0.0
2021,West Bengal,Darjeeling,0.0,0.0,0.0,0.0
2021,West Bengal,Darjeeling,216.0,3.0,503.0,0.0
2021,West Bengal,South 24 Parganas,313.0,28.0,1269.0,0.0
2021,West Bengal,Hooghly,35.0,11.0,504.0,0.0
2021,West Bengal,South 24 Parganas,124.0,16.0,634.0,0.0
2021,West Bengal,Kalimpong,18.0,0.0,22.0,1.0
2021,West Bengal,Purba Bardhaman,209.0,21.0,1005.0,0.0
2021,West Bengal,South 24 Parganas,11.0,9.0,745.0,0.0
2021,West Bengal,North 24 Parganas,110.0,3.0,752.0,0.0
2021,West Bengal,North 24 Parganas,393.0,19.0,690.0,0.0
2021,West Bengal,North 24 Parganas,109.0,14.0,630.0,0.0
2021,West Bengal,Uttar Dinajpur,23.0,6.0,177.0,0.0
2021,West Bengal,Murshidabad,13.0,11.0,526.0,0.0
2021,West Bengal,Nadia,15.0,22.0,679.0,1.0
2021,West Bengal,Uttar Dinajpur,22.0,18.0,192.0,0.0
2021,West Bengal,Nadia,14.0,26.0,716.0,0.0
2021,Andaman And Nicobar Islands,South Andamans,0.0,1.0,4.0,0.0
2021,Andaman And Nicobar Islands,Nicobars,0.0,0.0,0.0,0.0
2021,Chandigarh,Chandigarh,101.0,4.0,95.0,1.0
2021,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2.0,0.0,3.0,3.0
2021,The Dadra And Nagar Haveli And Daman And Diu,Daman,21.0,0.0,2.0,0.0
2021,The Dadra And Nagar Haveli And Daman And Diu,Diu,0.0,0.0,1.0,0.0
2021,Delhi,Central,158.0,4.0,87.0,0.0
2021,Delhi,North West,0.0,0.0,0.0,0.0
2021,Delhi,East,206.0,8.0,258.0,0.0
2021,Delhi,New Delhi,0.0,0.0,0.0,0.0
2021,Delhi,North West,0.0,0.0,1.0,0.0
2021,Delhi,New Delhi,13.0,0.0,10.0,0.0
2021,Delhi,North,160.0,4.0,249.0,0.0
2021,Delhi,North East,350.0,25.0,458.0,0.0
2021,Delhi,North West,241.0,2.0,288.0,0.0
2021,Delhi,North West,376.0,12.0,222.0,0.0
2021,Delhi,New Delhi,4.0,0.0,0.0,0.0
2021,Delhi,South,225.0,14.0,356.0,0.0
2021,Delhi,South East,344.0,9.0,239.0,0.0
2021,Delhi,South West,232.0,9.0,179.0,1.0
2021,Delhi,New Delhi,0.0,0.0,62.0,0.0
2021,Delhi,West,220.0,11.0,464.0,0.0
2021,Delhi,North West,260.0,15.0,389.0,0.0
2021,Delhi,Shahdara,147.0,9.0,424.0,0.0
2021,Delhi,South West,346.0,10.0,792.0,0.0
2021,Delhi,New Delhi,473.0,9.0,253.0,1.0
2021,Ladakh,Kargil,1.0,0.0,1.0,0.0
2021,Ladakh,Leh Ladakh,0.0,0.0,8.0,0.0
2021,Lakshadweep,Lakshadweep District,0.0,0.0,3.0,0.0
2021,Puducherry,Karaikal,0.0,0.0,0.0,0.0
2021,Puducherry,Pondicherry,0.0,2.0,12.0,0.0
2022,Andhra Pradesh,Chittoor,4.0,2.0,357.0,0.0
2022,Andhra Pradesh,East Godavari,8.0,0.0,672.0,1.0
2022,Andhra Pradesh,Ananthapuramu,0.0,0.0,1.0,0.0
2022,Andhra Pradesh,Guntur,23.0,6.0,1054.0,0.0
2022,Andhra Pradesh,Krishna,89.0,12.0,766.0,0.0
2022,Andhra Pradesh,Kurnool,18.0,4.0,347.0,0.0
2022,Andhra Pradesh,Prakasam,2.0,0.0,539.0,0.0
2022,Andhra Pradesh,Srikakulam,3.0,2.0,362.0,0.0
2022,Andhra Pradesh,Ntr,2.0,0.0,0.0,0.0
2022,Andhra Pradesh,Visakhapatnam,18.0,6.0,714.0,0.0
2022,Andhra Pradesh,Vizianagaram,0.0,3.0,319.0,0.0
2022,Andhra Pradesh,West Godavari,12.0,8.0,459.0,0.0
2022,Arunachal Pradesh,Anjaw,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Changlang,5.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Papum Pare,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Dibang Valley,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,East Kameng,0.0,0.0,5.0,0.0
2022,Arunachal Pradesh,West Kameng,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Kurung Kumey,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Lohit,4.0,0.0,1.0,0.0
2022,Arunachal Pradesh,Longding,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Lower Dibang Valley,1.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Papum Pare,13.0,0.0,57.0,0.0
2022,Arunachal Pradesh,Lower Subansiri,0.0,0.0,2.0,0.0
2022,Arunachal Pradesh,Upper Subansiri,0.0,0.0,3.0,0.0
2022,Arunachal Pradesh,Tawang,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Tirap,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Namsai,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Siang,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Kamle,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Kra Daadi,0.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Lower Siang,0.0,0.0,2.0,0.0
2022,Arunachal Pradesh,Leparada,1.0,0.0,0.0,0.0
2022,Arunachal Pradesh,Shi Yomi,0.0,0.0,0.0,0.0
2022,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2022,Assam,Barpeta,63.0,18.0,231.0,0.0
2022,Assam,Baksa,0.0,3.0,28.0,0.0
2022,Assam,Bongaigaon,46.0,2.0,76.0,12.0
2022,Assam,Cachar,0.0,15.0,453.0,0.0
2022,Assam,Chirang,6.0,1.0,39.0,0.0
2022,Assam,Darrang,15.0,3.0,229.0,0.0
2022,Assam,Dhemaji,1.0,0.0,42.0,0.0
2022,Assam,Dhubri,0.0,11.0,290.0,0.0
2022,Assam,Dibrugarh,30.0,7.0,117.0,0.0
2022,Assam,Kamrup Metro,0.0,1.0,0.0,0.0
2022,Assam,Goalpara,0.0,4.0,198.0,0.0
2022,Assam,Golaghat,11.0,1.0,37.0,0.0
2022,Assam,Kamrup Metro,102.0,10.0,319.0,0.0
2022,Assam,Hailakandi,0.0,2.0,92.0,0.0
2022,Assam,West Karbi Anglong,0.0,0.0,3.0,0.0
2022,Assam,Jorhat,0.0,1.0,103.0,0.0
2022,Assam,Kamrup,14.0,16.0,405.0,0.0
2022,Assam,Karbi Anglong,0.0,0.0,8.0,0.0
2022,Assam,Karimganj,34.0,7.0,240.0,0.0
2022,Assam,Kokrajhar,0.0,2.0,99.0,0.0
2022,Assam,Lakhimpur,0.0,3.0,147.0,0.0
2022,Assam,Marigaon,86.0,6.0,174.0,0.0
2022,Assam,Dima Hasao,0.0,0.0,8.0,0.0
2022,Assam,Nagaon,52.0,6.0,292.0,0.0
2022,Assam,Nalbari,6.0,1.0,127.0,0.0
2022,Assam,Sivasagar,2.0,4.0,86.0,0.0
2022,Assam,Sonitpur,50.0,33.0,178.0,0.0
2022,Assam,Tinsukia,0.0,1.0,153.0,0.0
2022,Assam,Udalguri,12.0,5.0,58.0,0.0
2022,Assam,Tinsukia,0.0,0.0,12.0,0.0
2022,Assam,Majuli,2.0,0.0,24.0,0.0
2022,Assam,Biswanath,1.0,2.0,36.0,0.0
2022,Assam,Hojai,10.0,2.0,224.0,2.0
2022,Assam,South Salmara Mancachar,0.0,5.0,99.0,0.0
2022,Assam,Charaideo,29.0,2.0,29.0,0.0
2022,Bihar,Araria,0.0,19.0,48.0,0.0
2022,Bihar,Arwal,0.0,9.0,12.0,0.0
2022,Bihar,Aurangabad,16.0,28.0,39.0,0.0
2022,Bihar,Pashchim Champaran,9.0,23.0,25.0,0.0
2022,Bihar,Banka,12.0,14.0,18.0,0.0
2022,Bihar,Begusarai,18.0,20.0,27.0,0.0
2022,Bihar,Pashchim Champaran,24.0,29.0,65.0,0.0
2022,Bihar,Kaimur (Bhabua),9.0,30.0,14.0,0.0
2022,Bihar,Bhagalpur,6.0,17.0,39.0,0.0
2022,Bihar,Bhojpur,14.0,35.0,59.0,0.0
2022,Bihar,Buxar,12.0,16.0,31.0,0.0
2022,Bihar,Darbhanga,17.0,20.0,26.0,0.0
2022,Bihar,Gaya,33.0,56.0,102.0,0.0
2022,Bihar,Gopalganj,7.0,21.0,38.0,0.0
2022,Bihar,Munger,0.0,0.0,0.0,0.0
2022,Bihar,Jamui,0.0,12.0,17.0,0.0
2022,Bihar,Jehanabad,25.0,15.0,20.0,0.0
2022,Bihar,Katihar,0.0,17.0,51.0,0.0
2022,Bihar,Katihar,0.0,0.0,0.0,0.0
2022,Bihar,Khagaria,13.0,11.0,22.0,0.0
2022,Bihar,Kishanganj,22.0,5.0,17.0,0.0
2022,Bihar,Lakhisarai,15.0,3.0,22.0,0.0
2022,Bihar,Madhepura,5.0,10.0,23.0,0.0
2022,Bihar,Madhubani,12.0,26.0,33.0,0.0
2022,Bihar,Purbi Champaran,85.0,75.0,122.0,0.0
2022,Bihar,Munger,43.0,7.0,21.0,0.0
2022,Bihar,Muzaffarpur,27.0,79.0,106.0,0.0
2022,Bihar,Muzaffarpur,3.0,1.0,0.0,0.0
2022,Bihar,Nalanda,29.0,58.0,89.0,0.0
2022,Bihar,Bhagalpur,46.0,5.0,8.0,0.0
2022,Bihar,Nawada,10.0,18.0,25.0,0.0
2022,Bihar,Patna,89.0,88.0,228.0,0.0
2022,Bihar,Patna,0.0,0.0,0.0,0.0
2022,Bihar,Rohtas,15.0,25.0,41.0,0.0
2022,Bihar,Saharsa,0.0,3.0,19.0,0.0
2022,Bihar,Samastipur,0.0,41.0,48.0,0.0
2022,Bihar,Saran,5.0,51.0,96.0,0.0
2022,Bihar,Sheikhpura,9.0,10.0,19.0,0.0
2022,Bihar,Sheohar,15.0,5.0,14.0,0.0
2022,Bihar,Sitamarhi,25.0,37.0,112.0,0.0
2022,Bihar,Siwan,51.0,38.0,34.0,0.0
2022,Bihar,Supaul,21.0,15.0,15.0,0.0
2022,Bihar,Vaishali,80.0,47.0,60.0,0.0
2022,Chhattisgarh,Balod,38.0,2.0,19.0,1.0
2022,Chhattisgarh,Balrampur Ramanujganj,40.0,0.0,23.0,1.0
2022,Chhattisgarh,Bemetara,37.0,1.0,15.0,1.0
2022,Chhattisgarh,Bilaspur,129.0,2.0,82.0,0.0
2022,Chhattisgarh,Bijapur,15.0,0.0,4.0,0.0
2022,Chhattisgarh,Dakshin Bastar Dantewada,21.0,0.0,1.0,0.0
2022,Chhattisgarh,Dhamtari,32.0,6.0,11.0,0.0
2022,Chhattisgarh,Durg,204.0,5.0,134.0,0.0
2022,Chhattisgarh,Gariyaband,21.0,0.0,9.0,0.0
2022,Chhattisgarh,Raipur,3.0,0.0,0.0,0.0
2022,Chhattisgarh,Bastar,28.0,0.0,6.0,0.0
2022,Chhattisgarh,Janjgir-Champa,105.0,7.0,58.0,0.0
2022,Chhattisgarh,Jashpur,44.0,0.0,12.0,0.0
2022,Chhattisgarh,Kabeerdham,69.0,1.0,36.0,0.0
2022,Chhattisgarh,Uttar Bastar Kanker,1.0,1.0,5.0,0.0
2022,Chhattisgarh,Kondagaon,57.0,0.0,9.0,0.0
2022,Chhattisgarh,Korba,95.0,0.0,46.0,0.0
2022,Chhattisgarh,Korea,18.0,2.0,15.0,0.0
2022,Chhattisgarh,Mahasamund,67.0,1.0,1.0,0.0
2022,Chhattisgarh,Mungeli,37.0,2.0,18.0,0.0
2022,Chhattisgarh,Narayanpur,9.0,0.0,2.0,1.0
2022,Chhattisgarh,Raigarh,97.0,2.0,23.0,0.0
2022,Chhattisgarh,Raipur,326.0,6.0,180.0,0.0
2022,Chhattisgarh,Rajnandgaon,62.0,5.0,21.0,0.0
2022,Chhattisgarh,Surguja,70.0,1.0,44.0,0.0
2022,Chhattisgarh,Sukma,14.0,0.0,2.0,0.0
2022,Chhattisgarh,Surajpur,33.0,3.0,38.0,2.0
2022,Chhattisgarh,Gaurela Pendra Marwahi,28.0,0.0,10.0,0.0
2022,Goa,North Goa,27.0,0.0,1.0,1.0
2022,Goa,South Goa,19.0,0.0,2.0,0.0
2022,Goa,North Goa,1.0,0.0,3.0,0.0
2022,Gujarat,Ahmadabad,124.0,2.0,616.0,1.0
2022,Gujarat,Ahmadabad,3.0,0.0,14.0,0.0
2022,Gujarat,Amreli,3.0,0.0,62.0,0.0
2022,Gujarat,Anand,13.0,0.0,37.0,0.0
2022,Gujarat,Arvalli,14.0,0.0,15.0,0.0
2022,Gujarat,Banas Kantha,9.0,0.0,49.0,0.0
2022,Gujarat,Bharuch,23.0,0.0,35.0,0.0
2022,Gujarat,Bhavnagar,13.0,0.0,82.0,0.0
2022,Gujarat,Botad,3.0,0.0,11.0,0.0
2022,Gujarat,Chhotaudepur,1.0,0.0,9.0,0.0
2022,Gujarat,Gandhinagar,0.0,0.0,0.0,0.0
2022,Gujarat,Dohad,8.0,0.0,4.0,0.0
2022,Gujarat,Dang,3.0,0.0,3.0,0.0
2022,Gujarat,Devbhumi Dwarka,1.0,0.0,40.0,0.0
2022,Gujarat,Gandhinagar,4.0,1.0,42.0,0.0
2022,Gujarat,Gir Somnath,2.0,0.0,15.0,1.0
2022,Gujarat,Jamnagar,5.0,0.0,44.0,0.0
2022,Gujarat,Junagadh,4.0,0.0,90.0,0.0
2022,Gujarat,Kachchh,15.0,2.0,49.0,0.0
2022,Gujarat,Kachchh,13.0,0.0,42.0,0.0
2022,Gujarat,Kheda,0.0,0.0,54.0,0.0
2022,Gujarat,Mahisagar,11.0,0.0,9.0,0.0
2022,Gujarat,Mahesana,39.0,0.0,61.0,0.0
2022,Gujarat,Morbi,4.0,0.0,8.0,5.0
2022,Gujarat,Narmada,1.0,0.0,4.0,0.0
2022,Gujarat,Navsari,3.0,0.0,16.0,0.0
2022,Gujarat,Panch Mahals,8.0,0.0,33.0,1.0
2022,Gujarat,Patan,8.0,0.0,24.0,0.0
2022,Gujarat,Porbandar,2.0,0.0,9.0,0.0
2022,Gujarat,Rajkot,14.0,1.0,151.0,0.0
2022,Gujarat,Rajkot,1.0,0.0,85.0,0.0
2022,Gujarat,Sabar Kantha,8.0,0.0,42.0,1.0
2022,Gujarat,Surat,167.0,2.0,274.0,2.0
2022,Gujarat,Surat,13.0,0.0,25.0,1.0
2022,Gujarat,Surendranagar,0.0,0.0,8.0,0.0
2022,Gujarat,Tapi,1.0,0.0,3.0,0.0
2022,Gujarat,Vadodara,10.0,1.0,70.0,0.0
2022,Gujarat,Vadodara,8.0,0.0,24.0,0.0
2022,Gujarat,Valsad,14.0,1.0,7.0,0.0
2022,Gujarat,Ahmadabad,0.0,0.0,0.0,0.0
2022,Gujarat,Bhavnagar,0.0,0.0,0.0,0.0
2022,Gujarat,Kachchh,0.0,0.0,0.0,0.0
2022,Gujarat,Junagadh,0.0,0.0,0.0,0.0
2022,Gujarat,Panch Mahals,0.0,0.0,0.0,0.0
2022,Gujarat,Rajkot,0.0,0.0,0.0,0.0
2022,Gujarat,Surat,0.0,0.0,0.0,0.0
2022,Gujarat,Vadodara,0.0,0.0,0.0,0.0
2022,Haryana,Ambala,0.0,9.0,327.0,0.0
2022,Haryana,Bhiwani,0.0,8.0,420.0,0.0
2022,Haryana,Faridabad,175.0,26.0,408.0,3.0
2022,Haryana,Fatehabad,1.0,3.0,125.0,0.0
2022,Haryana,Ambala,0.0,6.0,0.0,1.0
2022,Haryana,Gurugram,76.0,15.0,458.0,1.0
2022,Haryana,Hisar,0.0,4.0,287.0,0.0
2022,Haryana,Jhajjar,0.0,17.0,294.0,0.0
2022,Haryana,Jind,0.0,11.0,207.0,0.0
2022,Haryana,Kaithal,0.0,6.0,132.0,2.0
2022,Haryana,Karnal,2.0,19.0,341.0,1.0
2022,Haryana,Kurukshetra,0.0,3.0,297.0,0.0
2022,Haryana,Mahendragarh,1.0,7.0,95.0,0.0
2022,Haryana,Nuh,1.0,11.0,93.0,0.0
2022,Haryana,Palwal,8.0,22.0,218.0,0.0
2022,Haryana,Panchkula,0.0,1.0,130.0,0.0
2022,Haryana,Panipat,1.0,6.0,384.0,0.0
2022,Haryana,Rewari,11.0,10.0,203.0,0.0
2022,Haryana,Rohtak,0.0,9.0,251.0,0.0
2022,Haryana,Sirsa,0.0,5.0,287.0,0.0
2022,Haryana,Sonipat,0.0,16.0,383.0,0.0
2022,Haryana,Yamunanagar,0.0,11.0,346.0,0.0
2022,Haryana,Charki Dadri,0.0,5.0,88.0,0.0
2022,Haryana,Hisar,0.0,4.0,109.0,0.0
2022,Himachal Pradesh,Solan,15.0,0.0,11.0,0.0
2022,Himachal Pradesh,Bilaspur,18.0,0.0,18.0,0.0
2022,Himachal Pradesh,Chamba,0.0,0.0,16.0,0.0
2022,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2022,Himachal Pradesh,Hamirpur,0.0,0.0,13.0,0.0
2022,Himachal Pradesh,Kangra,46.0,1.0,38.0,0.0
2022,Himachal Pradesh,Kinnaur,0.0,0.0,3.0,0.0
2022,Himachal Pradesh,Kullu,29.0,0.0,5.0,0.0
2022,Himachal Pradesh,Mandi,0.0,0.0,29.0,0.0
2022,Himachal Pradesh,Shimla,0.0,0.0,14.0,0.0
2022,Himachal Pradesh,Sirmaur,22.0,0.0,21.0,2.0
2022,Himachal Pradesh,Solan,34.0,0.0,4.0,0.0
2022,Himachal Pradesh,Una,16.0,0.0,24.0,0.0
2022,Jharkhand,Bokaro,0.0,13.0,64.0,0.0
2022,Jharkhand,West Singhbhum,8.0,0.0,11.0,0.0
2022,Jharkhand,Chatra,0.0,11.0,11.0,0.0
2022,Jharkhand,Deoghar,14.0,14.0,40.0,0.0
2022,Jharkhand,Dhanbad,0.0,15.0,62.0,0.0
2022,Jharkhand,Dhanbad,0.0,0.0,0.0,0.0
2022,Jharkhand,Dumka,16.0,8.0,7.0,0.0
2022,Jharkhand,Garhwa,0.0,21.0,59.0,0.0
2022,Jharkhand,Giridih,0.0,35.0,74.0,0.0
2022,Jharkhand,Godda,8.0,5.0,38.0,4.0
2022,Jharkhand,Gumla,32.0,2.0,11.0,0.0
2022,Jharkhand,Hazaribagh,0.0,20.0,61.0,1.0
2022,Jharkhand,East Singhbum,5.0,9.0,74.0,0.0
2022,Jharkhand,East Singhbum,1.0,0.0,0.0,0.0
2022,Jharkhand,Jamtara,2.0,5.0,21.0,0.0
2022,Jharkhand,Khunti,0.0,0.0,16.0,0.0
2022,Jharkhand,Koderma,0.0,7.0,18.0,0.0
2022,Jharkhand,Latehar,5.0,1.0,17.0,0.0
2022,Jharkhand,Lohardaga,3.0,1.0,8.0,0.0
2022,Jharkhand,Pakur,0.0,0.0,38.0,0.0
2022,Jharkhand,Palamu,7.0,14.0,35.0,0.0
2022,Jharkhand,Ramgarh,3.0,10.0,12.0,0.0
2022,Jharkhand,Ranchi,0.0,12.0,114.0,2.0
2022,Jharkhand,Sahebganj,18.0,4.0,29.0,0.0
2022,Jharkhand,Saraikela Kharsawan,0.0,1.0,20.0,0.0
2022,Jharkhand,Simdega,0.0,0.0,10.0,0.0
2022,Karnataka,Bagalkote,27.0,2.0,34.0,0.0
2022,Karnataka,Bengaluru Urban,602.0,29.0,584.0,0.0
2022,Karnataka,Bengaluru Urban,194.0,14.0,149.0,0.0
2022,Karnataka,Belagavi,74.0,3.0,127.0,0.0
2022,Karnataka,Ballari,28.0,1.0,65.0,0.0
2022,Karnataka,Bidar,2.0,4.0,110.0,0.0
2022,Karnataka,Vijayapura,57.0,3.0,107.0,0.0
2022,Karnataka,Chikkaballapura,2.0,11.0,51.0,0.0
2022,Karnataka,Chamarajanagara,0.0,1.0,19.0,0.0
2022,Karnataka,Chikkamagaluru,0.0,4.0,43.0,1.0
2022,Karnataka,Chitradurga,1.0,7.0,72.0,0.0
2022,Karnataka,Dakshina Kannada,12.0,0.0,31.0,0.0
2022,Karnataka,Davangere,65.0,7.0,59.0,2.0
2022,Karnataka,Dharwad,0.0,0.0,42.0,0.0
2022,Karnataka,Gadag,0.0,2.0,23.0,1.0
2022,Karnataka,Kalaburagi,27.0,3.0,101.0,1.0
2022,Karnataka,Hassan,49.0,5.0,50.0,0.0
2022,Karnataka,Haveri,54.0,4.0,36.0,0.0
2022,Karnataka,Dharwad,0.0,2.0,87.0,0.0
2022,Karnataka,Belagavi,8.0,1.0,13.0,0.0
2022,Karnataka,Kodagu,23.0,0.0,24.0,0.0
2022,Karnataka,Kolar,51.0,7.0,23.0,0.0
2022,Karnataka,Koppal,30.0,4.0,96.0,0.0
2022,Karnataka,Mandya,2.0,5.0,92.0,1.0
2022,Karnataka,Dakshina Kannada,2.0,3.0,32.0,0.0
2022,Karnataka,Mysuru,44.0,3.0,43.0,0.0
2022,Karnataka,Mysuru,0.0,8.0,97.0,0.0
2022,Karnataka,Raichur,25.0,6.0,115.0,0.0
2022,Karnataka,Bengaluru Urban,0.0,0.0,3.0,0.0
2022,Karnataka,Ramanagara,78.0,4.0,46.0,0.0
2022,Karnataka,Shivamogga,69.0,10.0,92.0,0.0
2022,Karnataka,Tumakuru,107.0,4.0,65.0,0.0
2022,Karnataka,Udupi,8.0,0.0,30.0,0.0
2022,Karnataka,Uttara Kannada,33.0,1.0,21.0,0.0
2022,Karnataka,Yadgir,16.0,1.0,32.0,0.0
2022,Karnataka,Belagavi,17.0,2.0,88.0,0.0
2022,Karnataka,Kalaburagi,0.0,3.0,53.0,1.0
2022,Kerala,Alappuzha,5.0,0.0,201.0,0.0
2022,Kerala,Ernakulam,8.0,1.0,153.0,0.0
2022,Kerala,Ernakulam,19.0,0.0,329.0,2.0
2022,Kerala,Idukki,7.0,1.0,101.0,0.0
2022,Kerala,Kannur,1.0,0.0,161.0,0.0
2022,Kerala,Kasaragod,2.0,0.0,136.0,0.0
2022,Kerala,Kollam,4.0,1.0,364.0,0.0
2022,Kerala,Kollam,7.0,0.0,220.0,0.0
2022,Kerala,Kottayam,20.0,1.0,153.0,0.0
2022,Kerala,Kozhikode,29.0,0.0,342.0,0.0
2022,Kerala,Kozhikode,20.0,0.0,406.0,0.0
2022,Kerala,Malappuram,17.0,1.0,624.0,0.0
2022,Kerala,Palakkad,21.0,0.0,315.0,0.0
2022,Kerala,Pathanamthitta,11.0,2.0,104.0,0.0
2022,Kerala,Thiruvananthapuram,1.0,0.0,0.0,0.0
2022,Kerala,Thrissur,10.0,1.0,263.0,0.0
2022,Kerala,Thiruvananthapuram,8.0,0.0,116.0,0.0
2022,Kerala,Thiruvananthapuram,8.0,3.0,313.0,0.0
2022,Kerala,Wayanad,7.0,0.0,216.0,0.0
2022,Kerala,Thiruvananthapuram,0.0,0.0,0.0,0.0
2022,Kerala,Kannur,2.0,0.0,126.0,0.0
2022,Madhya Pradesh,Agar-Malwa,7.0,0.0,76.0,0.0
2022,Madhya Pradesh,Alirajpur,25.0,0.0,7.0,0.0
2022,Madhya Pradesh,Anuppur,99.0,2.0,85.0,1.0
2022,Madhya Pradesh,Ashoknagar,43.0,7.0,134.0,0.0
2022,Madhya Pradesh,Balaghat,171.0,1.0,136.0,2.0
2022,Madhya Pradesh,Barwani,86.0,1.0,64.0,0.0
2022,Madhya Pradesh,Betul,0.0,9.0,40.0,0.0
2022,Madhya Pradesh,Bhind,96.0,18.0,101.0,0.0
2022,Madhya Pradesh,Bhopal,7.0,0.0,0.0,0.0
2022,Madhya Pradesh,Burhanpur,67.0,2.0,120.0,0.0
2022,Madhya Pradesh,Chhatarpur,204.0,22.0,168.0,0.0
2022,Madhya Pradesh,Chhindwara,158.0,9.0,71.0,13.0
2022,Madhya Pradesh,Damoh,143.0,16.0,163.0,0.0
2022,Madhya Pradesh,Datia,58.0,15.0,69.0,1.0
2022,Madhya Pradesh,Dewas,112.0,9.0,70.0,0.0
